Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1551151658045,244.0,0.16183707,0.10448456,-0.1448946,-0.08102417,-0.015457153,0.05052185,0.09141816,-0.48381397,-0.8472509,0.19933055,0.2617994
1551151658146,245.0,0.117835864,0.080444336,-0.022537708,-0.01524353,-0.017532349,0.0027923584,0.10101469,-0.46135053,-0.85747343,0.20418376,0.2617994
1551151658246,245.0,0.117835864,0.080444336,-0.022537708,-0.01524353,-0.017532349,0.0027923584,0.10101469,-0.46135053,-0.85747343,0.20418376,0.2617994
1551151658346,246.0,-0.017758667,0.028263092,0.025071144,0.025604248,-0.08074951,0.015304565,0.088534765,-0.4684461,-0.85599834,0.19996661,0.2617994
1551151658447,246.0,-0.017758667,0.028263092,0.025071144,0.025604248,-0.08074951,0.015304565,0.088534765,-0.4684461,-0.85599834,0.19996661,0.2617994
1551151658547,247.0,0.051885515,0.022307396,3.7527084E-4,0.018676758,-0.042877197,-0.0046691895,0.08280975,-0.47164306,-0.8559368,0.19510901,0.2617994
1551151658647,248.0,0.051885515,0.022307396,3.7527084E-4,0.018676758,-0.042877197,-0.0046691895,0.08280975,-0.47164306,-0.8559368,0.19510901,0.2617994
1551151658748,249.0,0.0057056546,-0.07794857,0.21187878,0.18273926,-0.14045715,-0.013671875,0.07187136,-0.4853938,-0.85194975,0.18278132,0.2617994
1551151658849,252.0,0.0057056546,-0.07794857,0.21187878,0.18273926,-0.14045715,-0.013671875,0.07187136,-0.4853938,-0.85194975,0.18278132,0.2617994
1551151658948,253.0,-0.10213852,-0.18568611,0.5640812,0.30215454,-0.34376526,-0.060531616,0.048223827,-0.5155427,-0.84152836,0.1540138,0.2617994
1551151659048,254.0,-0.10213852,-0.18568611,0.5640812,0.30215454,-0.34376526,-0.060531616,0.048223827,-0.5155427,-0.84152836,0.1540138,0.2617994
1551151659149,255.0,0.24899513,0.65635157,-1.2951345,-0.72758484,-0.13465881,-0.10916138,0.030785324,-0.45758003,-0.87759966,0.13961251,0.2617994
1551151659249,256.0,0.24899513,0.65635157,-1.2951345,-0.72758484,-0.13465881,-0.10916138,0.030785324,-0.45758003,-0.87759966,0.13961251,0.2617994
1551151659350,259.0,-0.4258877,0.95605993,-1.9197664,-0.737442,-0.3276825,0.03363037,-0.008408704,-0.40060237,-0.9070098,0.12953894,0.2617994
1551151659450,262.0,-0.4258877,0.95605993,-1.9197664,-0.737442,-0.3276825,0.03363037,-0.008408704,-0.40060237,-0.9070098,0.12953894,0.2617994
1551151659553,267.0,-0.3903699,-0.67216206,1.8429899,0.92985535,-0.65727234,-0.18000793,-0.04800607,-0.486972,-0.8675859,0.088591,0.2617994
1551151659653,269.0,-0.3903699,-0.67216206,1.8429899,0.92985535,-0.65727234,-0.18000793,-0.04800607,-0.486972,-0.8675859,0.088591,0.2617994
1551151659753,273.0,-0.10662532,-0.8836794,2.3816268,0.86450195,-0.5181427,-0.1641388,-0.07643047,-0.5595955,-0.82350105,0.053453315,0.2617994
1551151659854,274.0,-0.10662532,-0.8836794,2.3816268,0.86450195,-0.5181427,-0.1641388,-0.07643047,-0.5595955,-0.82350105,0.053453315,0.2617994
1551151659954,272.0,-0.13546562,0.6170416,-2.1506763,-1.1561432,-0.23835754,0.067718506,-0.10550024,-0.4657419,-0.8779445,0.03416964,0.2617994
1551151660054,273.0,-0.13546562,0.6170416,-2.1506763,-1.1561432,-0.23835754,0.067718506,-0.10550024,-0.4657419,-0.8779445,0.03416964,0.2617994
1551151660153,274.0,0.20015049,1.0119758,-2.2911544,-0.8523865,0.14215088,-0.14692688,-0.09055376,-0.39551935,-0.91383916,0.01619922,0.2617994
1551151660253,276.0,0.20015049,1.0119758,-2.2911544,-0.8523865,0.14215088,-0.14692688,-0.09055376,-0.39551935,-0.91383916,0.01619922,0.2617994
1551151660354,283.0,0.75818837,-0.4515915,1.5584254,0.87776184,-0.15927124,-0.40296936,0.09015571,0.47400442,0.87566465,0.02007938,0.2617994
1551151660455,287.0,0.75818837,-0.4515915,1.5584254,0.87776184,-0.15927124,-0.40296936,0.09015571,0.47400442,0.87566465,0.02007938,0.2617994
1551151660554,288.0,0.46228695,-1.1289225,3.9826279,1.4234009,-0.8342743,-0.26683044,0.15053025,0.5838631,0.7947583,0.06930898,0.2617994
1551151660654,290.0,0.46228695,-1.1289225,3.9826279,1.4234009,-0.8342743,-0.26683044,0.15053025,0.5838631,0.7947583,0.06930898,0.2617994
1551151660754,290.0,-1.2742245,0.16263199,-2.9639149,-1.4438171,-0.35388184,0.33084106,0.18483111,0.46064866,0.86345595,0.08991181,0.2617994
1551151660854,290.0,-1.2742245,0.16263199,-2.9639149,-1.4438171,-0.35388184,0.33084106,0.18483111,0.46064866,0.86345595,0.08991181,0.2617994
1551151660955,291.0,-0.07008147,1.0863419,-2.2189126,-0.7731781,0.061462402,-0.041519165,0.17288862,0.39869565,0.89408934,0.10842299,0.2617994
1551151661056,293.0,-0.07008147,1.0863419,-2.2189126,-0.7731781,0.061462402,-0.041519165,0.17288862,0.39869565,0.89408934,0.10842299,0.2617994
1551151661156,298.0,1.6352547,-0.76810646,3.1323836,1.5178223,-0.0776062,-0.63983154,0.17184299,0.53100246,0.8176421,0.1413074,0.2617994
1551151661256,303.0,1.6352547,-0.76810646,3.1323836,1.5178223,-0.0776062,-0.63983154,0.17184299,0.53100246,0.8176421,0.1413074,0.2617994
1551151661357,310.0,0.3411703,-0.69612694,3.124277,0.9576111,-0.9174652,-0.18122864,0.2458677,0.58830285,0.746843,0.18887666,0.2617994
1551151661458,312.0,0.3411703,-0.69612694,3.124277,0.9576111,-0.9174652,-0.18122864,0.2458677,0.58830285,0.746843,0.18887666,0.2617994
1551151661558,312.0,-1.296793,-0.10509777,-2.4262857,-0.9366455,-0.6025238,0.32354736,0.2909399,0.49930277,0.7837564,0.22754496,0.2617994
1551151661658,309.0,-1.296793,-0.10509777,-2.4262857,-0.9366455,-0.6025238,0.32354736,0.2909399,0.49930277,0.7837564,0.22754496,0.2617994
1551151661759,308.0,-0.10255945,0.7340565,-1.5002956,-0.45381165,0.43914795,0.051254272,0.25035238,0.4739255,0.8155885,0.2180223,0.2617994
1551151661859,308.0,-0.10255945,0.7340565,-1.5002956,-0.45381165,0.43914795,0.051254272,0.25035238,0.4739255,0.8155885,0.2180223,0.2617994
1551151661960,308.0,-0.10255945,0.7340565,-1.5002956,-0.45381165,0.43914795,0.051254272,0.25035238,0.4739255,0.8155885,0.2180223,0.2617994
1551151662060,308.0,-0.10255945,0.7340565,-1.5002956,-0.45381165,0.43914795,0.051254272,0.25035238,0.4739255,0.8155885,0.2180223,0.2617994
1551151662161,308.0,-0.10255945,0.7340565,-1.5002956,-0.45381165,0.43914795,0.051254272,0.25035238,0.4739255,0.8155885,0.2180223,0.2617994
