Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550906521216,128.0,0.0037798882,0.003666401,0.0018367767,1.0681152E-4,6.5612793E-4,-3.0517578E-5,0.04412918,0.01991081,-0.32533,0.9443604,0.2617994
1550906521316,129.0,0.0037798882,0.003666401,0.0018367767,1.0681152E-4,6.5612793E-4,-3.0517578E-5,0.04412918,0.01991081,-0.32533,0.9443604,0.2617994
1550906521417,129.0,0.0037798882,0.003666401,0.0018367767,1.0681152E-4,6.5612793E-4,-3.0517578E-5,0.04412918,0.01991081,-0.32533,0.9443604,0.2617994
1550906521517,128.0,8.084178E-4,4.994273E-4,0.0037937164,3.8146973E-4,5.493164E-4,-5.0354004E-4,0.044199985,0.02006299,-0.32351795,0.9449762,0.2617994
1550906521617,128.0,8.084178E-4,4.994273E-4,0.0037937164,3.8146973E-4,5.493164E-4,-5.0354004E-4,0.044199985,0.02006299,-0.32351795,0.9449762,0.2617994
1550906521717,128.0,0.0018576384,0.0030639768,0.0058078766,-8.544922E-4,1.5258789E-5,-1.8310547E-4,0.044122286,0.020109287,-0.3215532,0.9456492,0.2617994
1550906521817,127.0,0.0018576384,0.0030639768,0.0058078766,-8.544922E-4,1.5258789E-5,-1.8310547E-4,0.044122286,0.020109287,-0.3215532,0.9456492,0.2617994
1550906521918,127.0,0.0031052232,0.0023301244,-0.0017595291,-5.79834E-4,7.6293945E-5,-7.6293945E-5,0.043992143,0.020288069,-0.31629735,0.9474223,0.2617994
1550906522017,127.0,0.0031052232,0.0023301244,-0.0017595291,-5.79834E-4,7.6293945E-5,-7.6293945E-5,0.043992143,0.020288069,-0.31629735,0.9474223,0.2617994
1550906522118,126.0,0.0025023222,2.3007393E-4,-2.7370453E-4,-6.866455E-4,7.6293945E-5,-1.8310547E-4,0.04379135,0.020521652,-0.31056684,0.9493205,0.2617994
1550906522218,126.0,0.0025023222,2.3007393E-4,-2.7370453E-4,-6.866455E-4,7.6293945E-5,-1.8310547E-4,0.04379135,0.020521652,-0.31056684,0.9493205,0.2617994
1550906522317,126.0,-2.5814772E-4,0.0036165118,0.0035219193,-4.272461E-4,8.239746E-4,-2.89917E-4,0.04378655,0.020738564,-0.3073398,0.95036566,0.2617994
1550906522417,126.0,-2.5814772E-4,0.0036165118,0.0035219193,-4.272461E-4,8.239746E-4,-2.89917E-4,0.04378655,0.020738564,-0.3073398,0.95036566,0.2617994
1550906522518,126.0,-2.5814772E-4,0.0036165118,0.0035219193,-4.272461E-4,8.239746E-4,-2.89917E-4,0.04378655,0.020738564,-0.3073398,0.95036566,0.2617994
1550906522618,126.0,-2.5814772E-4,0.0036165118,0.0035219193,-4.272461E-4,8.239746E-4,-2.89917E-4,0.04378655,0.020738564,-0.3073398,0.95036566,0.2617994
