Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550903011282,124.0,0.009893298,-0.0014229417,7.2574615E-4,0.0,1.8310547E-4,-0.0024871826,0.038869943,-0.03753345,-0.29922923,0.9526501,0.2617994
1550903011383,124.0,0.009893298,-0.0014229417,7.2574615E-4,0.0,1.8310547E-4,-0.0024871826,0.038869943,-0.03753345,-0.29922923,0.9526501,0.2617994
1550903011484,125.0,0.009893298,-0.0014229417,7.2574615E-4,0.0,1.8310547E-4,-0.0024871826,0.038869943,-0.03753345,-0.29922923,0.9526501,0.2617994
1550903011583,124.0,0.008913219,-0.00238806,-0.0011167526,2.1362305E-4,4.5776367E-4,-0.0020599365,0.03895172,-0.037516754,-0.29645282,0.95351505,0.2617994
1550903011683,124.0,0.008913219,-0.00238806,-0.0011167526,2.1362305E-4,4.5776367E-4,-0.0020599365,0.03895172,-0.037516754,-0.29645282,0.95351505,0.2617994
1550903011784,124.0,0.007112086,-0.005530715,0.0040159225,-2.593994E-4,-3.0517578E-5,-0.0019989014,0.038865183,-0.03749569,-0.2933872,0.9544671,0.2617994
1550903011884,124.0,0.007112086,-0.005530715,0.0040159225,-2.593994E-4,-3.0517578E-5,-0.0019989014,0.038865183,-0.03749569,-0.2933872,0.9544671,0.2617994
1550903011985,124.0,0.0047701597,-0.0015150309,-0.0022621155,3.2043457E-4,5.645752E-4,-0.001953125,0.038990993,-0.037407767,-0.29001704,0.9554949,0.2617994
1550903012086,124.0,0.0047701597,-0.0015150309,-0.0022621155,3.2043457E-4,5.645752E-4,-0.001953125,0.038990993,-0.037407767,-0.29001704,0.9554949,0.2617994
1550903012185,124.0,0.002248764,-0.0024397373,0.0027389526,-1.0681152E-4,6.713867E-4,-0.002105713,0.039057754,-0.03722657,-0.2868571,0.95645267,0.2617994
1550903012285,124.0,0.002248764,-0.0024397373,0.0027389526,-1.0681152E-4,6.713867E-4,-0.002105713,0.039057754,-0.03722657,-0.2868571,0.95645267,0.2617994
1550903012386,124.0,0.0039992332,0.0035727024,-0.0010566711,1.6784668E-4,5.645752E-4,-0.0025939941,0.039379083,-0.037060075,-0.28144273,0.9580532,0.2617994
1550903012486,124.0,0.0039992332,0.0035727024,-0.0010566711,1.6784668E-4,5.645752E-4,-0.0025939941,0.039379083,-0.037060075,-0.28144273,0.9580532,0.2617994
1550903012586,124.0,1.7789006E-4,-0.0014519691,0.002114296,-2.1362305E-4,3.5095215E-4,-0.001953125,0.039440457,-0.036889892,-0.27888995,0.9588034,0.2617994
1550903012686,124.0,1.7789006E-4,-0.0014519691,0.002114296,-2.1362305E-4,3.5095215E-4,-0.001953125,0.039440457,-0.036889892,-0.27888995,0.9588034,0.2617994
1550903012786,124.0,0.0026345253,-0.0022025108,-1.8882751E-4,1.0681152E-4,2.4414062E-4,-0.002166748,0.039518204,-0.036776375,-0.27584663,0.95968455,0.2617994
1550903012886,124.0,0.0026345253,-0.0022025108,-1.8882751E-4,1.0681152E-4,2.4414062E-4,-0.002166748,0.039518204,-0.036776375,-0.27584663,0.95968455,0.2617994
1550903012986,124.0,0.007349342,1.9210577E-4,-1.1062622E-4,2.1362305E-4,1.8310547E-4,-0.001953125,0.039659515,-0.036770925,-0.2719707,0.96078455,0.2617994
1550903013086,124.0,0.007349342,1.9210577E-4,-1.1062622E-4,2.1362305E-4,1.8310547E-4,-0.001953125,0.039659515,-0.036770925,-0.2719707,0.96078455,0.2617994
1550903013186,124.0,0.007349342,1.9210577E-4,-1.1062622E-4,2.1362305E-4,1.8310547E-4,-0.001953125,0.039659515,-0.036770925,-0.2719707,0.96078455,0.2617994
1550903013287,124.0,0.007349342,1.9210577E-4,-1.1062622E-4,2.1362305E-4,1.8310547E-4,-0.001953125,0.039659515,-0.036770925,-0.2719707,0.96078455,0.2617994
