Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550906109494,119.0,0.0230214,0.02002889,-0.001917839,-3.9672852E-4,-3.5095215E-4,-8.69751E-4,0.040924534,0.019565757,-0.2566867,0.9654296,0.2617994
1550906109594,120.0,0.0230214,0.02002889,-0.001917839,-3.9672852E-4,-3.5095215E-4,-8.69751E-4,0.040924534,0.019565757,-0.2566867,0.9654296,0.2617994
1550906109694,120.0,0.0230214,0.02002889,-0.001917839,-3.9672852E-4,-3.5095215E-4,-8.69751E-4,0.040924534,0.019565757,-0.2566867,0.9654296,0.2617994
1550906109794,120.0,0.0230214,0.02002889,-0.001917839,-5.0354004E-4,-4.5776367E-4,1.9836426E-4,0.040924534,0.019565757,-0.2566867,0.9654296,0.2617994
1550906109894,119.0,0.0230214,0.02002889,-0.001917839,-5.0354004E-4,-4.5776367E-4,1.9836426E-4,0.040924534,0.019565757,-0.2566867,0.9654296,0.2617994
1550906109994,119.0,0.0,0.0,-0.0,-4.5776367E-4,-7.7819824E-4,1.9836426E-4,0.041211702,0.019690502,-0.25400352,0.96612424,0.2617994
1550906110094,119.0,0.0,0.0,-0.0,-4.5776367E-4,-7.7819824E-4,1.9836426E-4,0.041211702,0.019690502,-0.25400352,0.96612424,0.2617994
1550906110194,119.0,0.0015175343,-0.0011692047,0.004589081,-5.0354004E-4,-7.7819824E-4,-1.2207031E-4,0.041003775,0.019648805,-0.2519154,0.9666805,0.2617994
1550906110294,119.0,0.0015175343,-0.0011692047,0.004589081,-5.0354004E-4,-7.7819824E-4,-1.2207031E-4,0.041003775,0.019648805,-0.2519154,0.9666805,0.2617994
1550906110394,118.0,-0.0021085143,-0.0011355281,-1.2779236E-4,3.0517578E-5,-7.6293945E-5,-1.2207031E-4,0.040928837,0.019827949,-0.24892113,0.9674554,0.2617994
1550906110495,118.0,-0.0021085143,-0.0011355281,-1.2779236E-4,3.0517578E-5,-7.6293945E-5,-1.2207031E-4,0.040928837,0.019827949,-0.24892113,0.9674554,0.2617994
1550906110595,118.0,-0.004633248,6.194711E-4,-0.0041217804,-1.8310547E-4,-2.89917E-4,-2.2888184E-4,0.040843368,0.02015014,-0.24349114,0.96883327,0.2617994
1550906110696,117.0,-0.004633248,6.194711E-4,-0.0041217804,-1.8310547E-4,-2.89917E-4,-2.2888184E-4,0.040843368,0.02015014,-0.24349114,0.96883327,0.2617994
1550906110796,117.0,0.0017263293,2.82228E-4,-0.0016679764,-1.373291E-4,-3.5095215E-4,-6.1035156E-5,0.04067905,0.020363038,-0.23668674,0.97052044,0.2617994
1550906110896,117.0,0.0017263293,2.82228E-4,-0.0016679764,-1.373291E-4,-3.5095215E-4,-6.1035156E-5,0.04067905,0.020363038,-0.23668674,0.97052044,0.2617994
1550906110996,117.0,-0.0011792779,-0.0013287663,-0.0012989044,-2.89917E-4,3.0517578E-5,-3.3569336E-4,0.040548224,0.020570282,-0.23295555,0.9714239,0.2617994
1550906111097,117.0,-0.0011792779,-0.0013287663,-0.0012989044,-2.89917E-4,3.0517578E-5,-3.3569336E-4,0.040548224,0.020570282,-0.23295555,0.9714239,0.2617994
1550906111197,117.0,-0.0030206442,-0.0032989383,-0.012509346,8.8500977E-4,-9.918213E-4,-2.2888184E-4,0.040494494,0.020715522,-0.22928534,0.9722959,0.2617994
1550906111299,117.0,-0.0030206442,-0.0032989383,-0.012509346,8.8500977E-4,-9.918213E-4,-2.2888184E-4,0.040494494,0.020715522,-0.22928534,0.9722959,0.2617994
1550906111400,117.0,-0.0030206442,-0.0032989383,-0.012509346,8.8500977E-4,-9.918213E-4,-2.2888184E-4,0.040494494,0.020715522,-0.22928534,0.9722959,0.2617994
1550906111499,117.0,-0.0030206442,-0.0032989383,-0.012509346,8.8500977E-4,-9.918213E-4,-2.2888184E-4,0.040494494,0.020715522,-0.22928534,0.9722959,0.2617994
1550906111600,117.0,-0.0030206442,-0.0032989383,-0.012509346,8.8500977E-4,-9.918213E-4,-2.2888184E-4,0.040494494,0.020715522,-0.22928534,0.9722959,0.2617994
