Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550906629694,129.0,-0.0023502111,0.0016645789,0.0033302307,-2.2888184E-4,-3.2043457E-4,-1.5258789E-5,0.043627977,0.019168915,-0.32875115,0.9432136,0.2617994
1550906629798,129.0,-6.20842E-4,-0.0024766326,-0.0029411316,3.0517578E-4,-7.019043E-4,2.4414062E-4,0.043563984,0.019135991,-0.32739303,0.94368947,0.2617994
1550906629898,129.0,-6.20842E-4,-0.0024766326,-0.0029411316,3.0517578E-4,-7.019043E-4,2.4414062E-4,0.043563984,0.019135991,-0.32739303,0.94368947,0.2617994
1550906629998,129.0,-6.20842E-4,-0.0024766326,-0.0029411316,3.0517578E-4,-7.019043E-4,2.4414062E-4,0.043563984,0.019135991,-0.32739303,0.94368947,0.2617994
1550906630098,129.0,4.4482946E-4,0.0011453629,-4.2057037E-4,-4.4250488E-4,-6.1035156E-5,-1.5258789E-5,0.04362777,0.01891216,-0.3320427,0.94206506,0.2617994
1550906630198,129.0,4.4482946E-4,0.0011453629,-4.2057037E-4,-4.4250488E-4,-6.1035156E-5,-1.5258789E-5,0.04362777,0.01891216,-0.3320427,0.94206506,0.2617994
1550906630298,129.0,-0.004664123,0.0036916137,-0.0048131943,-1.6784668E-4,-4.8828125E-4,9.1552734E-5,0.043734405,0.018955508,-0.3320512,0.94205624,0.2617994
1550906630398,129.0,-0.004664123,0.0036916137,-0.0048131943,-1.6784668E-4,-4.8828125E-4,9.1552734E-5,0.043734405,0.018955508,-0.3320512,0.94205624,0.2617994
1550906630499,129.0,-0.004664123,0.0036916137,-0.0048131943,-1.6784668E-4,-4.8828125E-4,9.1552734E-5,0.043734405,0.018955508,-0.3320512,0.94205624,0.2617994
1550906630598,129.0,-0.004664123,0.0036916137,-0.0048131943,-1.6784668E-4,-4.8828125E-4,9.1552734E-5,0.043734405,0.018955508,-0.3320512,0.94205624,0.2617994
1550906630699,129.0,-0.004664123,0.0036916137,-0.0048131943,-1.6784668E-4,-4.8828125E-4,9.1552734E-5,0.043734405,0.018955508,-0.3320512,0.94205624,0.2617994
