Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550905889874,119.0,-0.0033462048,4.7034025E-4,-5.426407E-4,1.0681152E-4,7.6293945E-4,3.9672852E-4,0.04575304,0.023250677,-0.24938056,0.96704465,0.2617994
1550905889974,119.0,-0.004085839,0.0011021495,2.2411346E-4,4.8828125E-4,6.5612793E-4,7.6293945E-5,0.045860793,0.023412246,-0.24901472,0.96712995,0.2617994
1550905890074,119.0,-0.004085839,0.0011021495,2.2411346E-4,4.8828125E-4,6.5612793E-4,7.6293945E-5,0.045860793,0.023412246,-0.24901472,0.96712995,0.2617994
1550905890174,119.0,-0.0021953583,-1.8292665E-4,0.004589081,1.6784668E-4,6.5612793E-4,2.746582E-4,0.045990724,0.023427835,-0.2518936,0.96637756,0.2617994
1550905890274,119.0,-0.0021953583,-1.8292665E-4,0.004589081,1.6784668E-4,6.5612793E-4,2.746582E-4,0.045990724,0.023427835,-0.2518936,0.96637756,0.2617994
1550905890375,119.0,-5.840659E-4,0.0014883876,-0.0023384094,5.950928E-4,0.0014038086,1.5258789E-5,0.04606785,0.023678103,-0.24934192,0.96702933,0.2617994
1550905890477,118.0,-5.840659E-4,0.0014883876,-0.0023384094,5.950928E-4,0.0014038086,1.5258789E-5,0.04606785,0.023678103,-0.24934192,0.96702933,0.2617994
1550905890577,118.0,0.0034945607,-0.007994056,0.0027208328,0.0014953613,0.0032196045,1.2207031E-4,0.045912728,0.024215221,-0.24301195,0.9686335,0.2617994
1550905890678,118.0,0.0034945607,-0.007994056,0.0027208328,0.0014953613,0.0032196045,1.2207031E-4,0.045912728,0.024215221,-0.24301195,0.9686335,0.2617994
1550905890779,118.0,0.0028987527,-0.0036311746,1.6593933E-4,0.0014953613,0.0030059814,7.6293945E-5,0.045916304,0.024625763,-0.23870891,0.9696924,0.2617994
1550905890879,118.0,0.0028987527,-0.0036311746,1.6593933E-4,0.0014953613,0.0030059814,7.6293945E-5,0.045916304,0.024625763,-0.23870891,0.9696924,0.2617994
1550905890978,118.0,0.0012022853,-0.0010206103,0.003624916,0.0011138916,0.0022583008,2.2888184E-4,0.045903165,0.025041075,-0.23338841,0.97097665,0.2617994
1550905891079,118.0,0.0012022853,-0.0010206103,0.003624916,0.0011138916,0.0022583008,2.2888184E-4,0.045903165,0.025041075,-0.23338841,0.97097665,0.2617994
1550905891180,118.0,-0.0086628795,0.003014028,-0.00475502,3.2043457E-4,-2.4414062E-4,3.9672852E-4,0.045988396,0.025351418,-0.23036957,0.97168523,0.2617994
1550905891280,118.0,-0.0086628795,0.003014028,-0.00475502,3.2043457E-4,-2.4414062E-4,3.9672852E-4,0.045988396,0.025351418,-0.23036957,0.97168523,0.2617994
1550905891382,118.0,0.0026633143,-0.0012366176,2.6226044E-4,0.0016479492,0.0042266846,-3.0517578E-4,0.046093956,0.02585937,-0.22637473,0.97260535,0.2617994
1550905891482,118.0,0.0026633143,-0.0012366176,2.6226044E-4,0.0016479492,0.0042266846,-3.0517578E-4,0.046093956,0.02585937,-0.22637473,0.97260535,0.2617994
1550905891583,118.0,0.0026633143,-0.0012366176,2.6226044E-4,0.0016479492,0.0042266846,-3.0517578E-4,0.046093956,0.02585937,-0.22637473,0.97260535,0.2617994
1550905891683,118.0,0.0026633143,-0.0012366176,2.6226044E-4,0.0016479492,0.0042266846,-3.0517578E-4,0.046093956,0.02585937,-0.22637473,0.97260535,0.2617994
