Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550915428055,49.0,-0.11128774,0.38093472,-0.21073532,-0.31147766,0.14437866,0.19442749,0.30094218,0.07985918,0.31217772,0.897553,0.2617994
1550915428155,12.0,-1.5848404,3.1313992,-1.2336874,-1.2316437,0.57377625,2.623764,0.12272023,-0.021395663,0.59252644,0.7958608,0.2617994
1550915428256,29.0,-1.5848404,3.1313992,-1.2336874,-1.2316437,0.57377625,2.623764,0.12272023,-0.021395663,0.59252644,0.7958608,0.2617994
1550915428357,53.0,5.598136,-2.2778797,2.3191967,0.5133667,0.59199524,-3.5102386,0.0979368,0.18560672,-0.0065103094,0.97770965,0.2617994
1550915428456,84.0,5.598136,-2.2778797,2.3191967,0.5133667,0.59199524,-3.5102386,0.0979368,0.18560672,-0.0065103094,0.97770965,0.2617994
1550915428556,98.0,4.1292973,4.0368643,1.3656449,-1.2485352,-0.8177185,-4.297531,-0.14181373,0.14377655,-0.34092978,0.91814166,0.2617994
1550915428657,104.0,4.1292973,4.0368643,1.3656449,-1.2485352,-0.8177185,-4.297531,-0.14181373,0.14377655,-0.34092978,0.91814166,0.2617994
1550915428758,97.0,2.3085227,1.8605242,1.1275043,0.25289917,-0.07826233,-0.1618042,-0.121390745,0.10997155,-0.3479062,0.9231099,0.2617994
1550915428858,69.0,2.3085227,1.8605242,1.1275043,0.25289917,-0.07826233,-0.1618042,-0.121390745,0.10997155,-0.3479062,0.9231099,0.2617994
1550915428958,23.0,1.9098771,-5.120139,3.3069692,1.3506012,0.861557,5.9711456,0.08517636,0.17365688,0.21075696,0.9582118,0.2617994
1550915429058,352.0,1.9098771,-5.120139,3.3069692,1.3506012,0.861557,5.9711456,0.08517636,0.17365688,0.21075696,0.9582118,0.2617994
1550915429159,347.0,0.9867668,-5.146434,1.0834246,0.099609375,0.7108307,3.9527893,0.12101195,0.17858188,0.60068756,0.7698305,0.2617994
1550915429258,347.0,0.9867668,-5.146434,1.0834246,0.099609375,0.7108307,3.9527893,0.12101195,0.17858188,0.60068756,0.7698305,0.2617994
1550915429358,355.0,4.789958,-2.5792358,2.4032264,0.07048035,0.2064209,-0.45880127,0.098177135,0.18687099,0.59984857,0.77176565,0.2617994
1550915429459,39.0,4.789958,-2.5792358,2.4032264,0.07048035,0.2064209,-0.45880127,0.098177135,0.18687099,0.59984857,0.77176565,0.2617994
1550915429560,77.0,2.6950812,1.6848263,2.7019987,-0.9654999,-1.7910004,-7.1767273,-0.024607526,0.015140022,0.033837162,0.99900967,0.2617994
1550915429662,82.0,2.6950812,1.6848263,2.7019987,-0.9654999,-1.7910004,-7.1767273,-0.024607526,0.015140022,0.033837162,0.99900967,0.2617994
1550915429762,84.0,3.4273286,-2.6871393,2.007073,0.05491638,0.6827545,-0.909729,-0.023022087,0.06708826,-0.035535038,0.9968482,0.2617994
1550915429862,81.0,3.4273286,-2.6871393,2.007073,0.05491638,0.6827545,-0.909729,-0.023022087,0.06708826,-0.035535038,0.9968482,0.2617994
