Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550901107100,327.0,0.20684528,-0.38540602,-0.018517017,0.079559326,-0.026489258,0.123413086,0.45863566,0.09904483,0.8142017,0.34193417,0.2617994
1550901107200,327.0,0.20684528,-0.38540602,-0.018517017,0.079559326,-0.026489258,0.123413086,0.45863566,0.09904483,0.8142017,0.34193417,0.2617994
1550901107300,326.0,0.4281993,-0.37988138,-0.3160448,-0.078689575,0.02017212,-0.021026611,0.4508851,0.093853645,0.8192434,0.34166414,0.2617994
1550901107400,326.0,0.4281993,-0.37988138,-0.3160448,-0.078689575,0.02017212,-0.021026611,0.4508851,0.093853645,0.8192434,0.34166414,0.2617994
1550901107500,325.0,0.3204136,-0.42191267,-0.12260246,0.06437683,-0.01210022,0.0013427734,0.4543899,0.101567835,0.8206733,0.33122373,0.2617994
1550901107601,325.0,0.3204136,-0.42191267,-0.12260246,0.06437683,-0.01210022,0.0013427734,0.4543899,0.101567835,0.8206733,0.33122373,0.2617994
1550901107702,328.0,0.266016,-0.35304308,-0.09496069,-0.021331787,-0.083480835,-0.0063323975,0.45965752,0.10225046,0.82119536,0.32233208,0.2617994
1550901107803,333.0,0.266016,-0.35304308,-0.09496069,-0.021331787,-0.083480835,-0.0063323975,0.45965752,0.10225046,0.82119536,0.32233208,0.2617994
1550901107903,340.0,0.8147445,-0.75164175,0.63855743,0.021133423,-0.42355347,-0.42913818,0.48807657,0.11402681,0.79206145,0.34845057,0.2617994
1550901108003,348.0,0.8147445,-0.75164175,0.63855743,0.021133423,-0.42355347,-0.42913818,0.48807657,0.11402681,0.79206145,0.34845057,0.2617994
1550901108104,355.0,1.336936,-1.2904148,0.60615444,-0.30889893,-0.6765137,-0.6624298,0.51979816,0.09762778,0.7404972,0.41465968,0.2617994
1550901108203,1.0,1.336936,-1.2904148,0.60615444,-0.30889893,-0.6765137,-0.6624298,0.51979816,0.09762778,0.7404972,0.41465968,0.2617994
1550901108303,4.0,0.19672155,-1.2558656,0.49749136,-0.41819763,-0.5840454,-0.38668823,0.53811216,0.06398453,0.7012622,0.4632199,0.2617994
1550901108404,5.0,0.19672155,-1.2558656,0.49749136,-0.41819763,-0.5840454,-0.38668823,0.53811216,0.06398453,0.7012622,0.4632199,0.2617994
1550901108504,6.0,-0.954792,-0.24072933,-0.62933016,-0.4437561,-0.20401001,-0.14582825,0.53026533,0.03410593,0.68652284,0.49632835,0.2617994
1550901108605,6.0,-0.954792,-0.24072933,-0.62933016,-0.4437561,-0.20401001,-0.14582825,0.53026533,0.03410593,0.68652284,0.49632835,0.2617994
1550901108704,4.0,-0.012072086,5.297661E-4,-1.6308928,-0.5958252,0.20440674,-0.2819214,0.48756307,0.018596083,0.6821583,0.54460675,0.2617994
1550901108804,4.0,-0.012072086,5.297661E-4,-1.6308928,-0.5958252,0.20440674,-0.2819214,0.48756307,0.018596083,0.6821583,0.54460675,0.2617994
1550901108904,5.0,0.25510645,0.27913713,-1.6304879,-0.45521545,0.3099823,-0.2974701,0.44361824,0.019814782,0.6798415,0.5836315,0.2617994
1550901109004,6.0,0.25510645,0.27913713,-1.6304879,-0.45521545,0.3099823,-0.2974701,0.44361824,0.019814782,0.6798415,0.5836315,0.2617994
1550901109105,9.0,1.3945794,0.35792542,-0.56048346,-0.3840027,-0.001083374,-0.37719727,0.4227436,0.010278753,0.66000444,0.62094796,0.2617994
1550901109205,11.0,1.3945794,0.35792542,-0.56048346,-0.3840027,-0.001083374,-0.37719727,0.4227436,0.010278753,0.66000444,0.62094796,0.2617994
1550901109305,14.0,0.7935052,0.27130604,0.7543683,0.09718323,-0.35787964,-0.18353271,0.45159587,0.0044442927,0.6380734,0.6236215,0.2617994
1550901109405,16.0,0.7935052,0.27130604,0.7543683,0.09718323,-0.35787964,-0.18353271,0.45159587,0.0044442927,0.6380734,0.6236215,0.2617994
1550901109505,18.0,-0.4162898,0.5738592,1.420907,0.27609253,-0.45924377,0.04762268,0.49499482,-0.0049504833,0.62253165,0.6061435,0.2617994
1550901109606,20.0,-0.4162898,0.5738592,1.420907,0.27609253,-0.45924377,0.04762268,0.49499482,-0.0049504833,0.62253165,0.6061435,0.2617994
1550901109707,27.0,-0.75250244,0.4747262,1.1184473,-0.30015564,-0.64305115,0.12432861,0.5134172,-0.0656265,0.59745353,0.612491,0.2617994
1550901109806,28.0,-0.75250244,0.4747262,1.1184473,-0.30015564,-0.64305115,0.12432861,0.5134172,-0.0656265,0.59745353,0.612491,0.2617994
1550901109906,31.0,-0.17967033,-0.48998117,0.1671629,0.14123535,-0.35575867,-0.21139526,0.5442608,-0.06481552,0.5714653,0.61074257,0.2617994
1550901110007,33.0,-0.17967033,-0.48998117,0.1671629,0.14123535,-0.35575867,-0.21139526,0.5442608,-0.06481552,0.5714653,0.61074257,0.2617994
1550901110107,35.0,0.05522442,-1.5186644,-0.6368797,-0.09680176,0.019058228,-0.58514404,0.54053223,-0.036378033,0.5395006,0.6445468,0.2617994
1550901110207,35.0,0.05522442,-1.5186644,-0.6368797,-0.09680176,0.019058228,-0.58514404,0.54053223,-0.036378033,0.5395006,0.6445468,0.2617994
1550901110308,34.0,0.25488424,-0.78884745,-1.8654919,-0.47885132,0.22076416,-0.4767456,0.5010352,-0.022854049,0.5181368,0.6928028,0.2617994
1550901110407,34.0,0.25488424,-0.78884745,-1.8654919,-0.47885132,0.22076416,-0.4767456,0.5010352,-0.022854049,0.5181368,0.6928028,0.2617994
1550901110507,33.0,0.2573161,0.63146067,-1.6483679,-0.59124756,0.28190613,-0.28686523,0.44869873,-0.019120717,0.5082285,0.73485214,0.2617994
1550901110608,34.0,0.2573161,0.63146067,-1.6483679,-0.59124756,0.28190613,-0.28686523,0.44869873,-0.019120717,0.5082285,0.73485214,0.2617994
1550901110708,35.0,1.0910773,0.9914813,-1.2909923,-0.6542511,0.21182251,-0.2872467,0.3936749,-0.023951896,0.49516216,0.7741194,0.2617994
