Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550905484787,50.0,0.16482711,-0.02636528,0.17827082,0.10482788,0.027648926,0.04989624,0.28755084,-0.031898953,0.341002,0.89443535,0.2617994
1550905484889,47.0,0.16812277,0.0616107,0.056944847,-0.03678894,-0.014694214,3.0517578E-4,0.27746543,-0.04117135,0.34936064,0.8940162,0.2617994
1550905484989,47.0,0.16812277,0.0616107,0.056944847,-0.03678894,-0.014694214,3.0517578E-4,0.27746543,-0.04117135,0.34936064,0.8940162,0.2617994
1550905485090,47.0,0.107007265,0.064777374,0.019785881,0.016418457,0.011184692,0.026245117,0.2825346,-0.03337503,0.37975022,0.8802557,0.2617994
1550905485190,46.0,0.107007265,0.064777374,0.019785881,0.016418457,0.011184692,0.026245117,0.2825346,-0.03337503,0.37975022,0.8802557,0.2617994
1550905485290,46.0,0.06591201,-0.016299725,0.07290554,0.039260864,0.006713867,0.018737793,0.28511897,-0.031463735,0.38803092,0.8758705,0.2617994
1550905485391,46.0,0.06591201,-0.016299725,0.07290554,0.039260864,0.006713867,0.018737793,0.28511897,-0.031463735,0.38803092,0.8758705,0.2617994
1550905485491,46.0,0.07945275,0.05820608,-0.019564629,-0.04095459,-0.008514404,-0.010299683,0.28398332,-0.033895586,0.38930735,0.8755823,0.2617994
1550905485591,45.0,0.07945275,0.05820608,-0.019564629,-0.04095459,-0.008514404,-0.010299683,0.28398332,-0.033895586,0.38930735,0.8755823,0.2617994
1550905485691,45.0,-0.0023839474,0.02777958,0.030604362,-0.024230957,-0.002609253,0.008132935,0.2821931,-0.033536326,0.39401403,0.87406826,0.2617994
1550905485791,45.0,-0.0023839474,0.02777958,0.030604362,-0.024230957,-0.002609253,0.008132935,0.2821931,-0.033536326,0.39401403,0.87406826,0.2617994
1550905485892,44.0,0.0054061413,-0.00942564,0.0419569,0.029678345,-0.021774292,0.007171631,0.28516027,-0.032775134,0.39994276,0.8704339,0.2617994
1550905485991,44.0,0.0054061413,-0.00942564,0.0419569,0.029678345,-0.021774292,0.007171631,0.28516027,-0.032775134,0.39994276,0.8704339,0.2617994
1550905486092,44.0,0.014253616,-0.061144352,0.025774956,0.05407715,0.018600464,0.026031494,0.2878886,-0.028589994,0.40959534,0.8651788,0.2617994
1550905486191,44.0,0.014253616,-0.061144352,0.025774956,0.05407715,0.018600464,0.026031494,0.2878886,-0.028589994,0.40959534,0.8651788,0.2617994
1550905486291,44.0,0.014253616,-0.061144352,0.025774956,0.05407715,0.018600464,0.026031494,0.2878886,-0.028589994,0.40959534,0.8651788,0.2617994
1550905486391,44.0,0.014253616,-0.061144352,0.025774956,0.05407715,0.018600464,0.026031494,0.2878886,-0.028589994,0.40959534,0.8651788,0.2617994
1550905486491,44.0,0.014253616,-0.061144352,0.025774956,0.05407715,0.018600464,0.026031494,0.2878886,-0.028589994,0.40959534,0.8651788,0.2617994
