Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550914211614,286.0,-0.030732334,0.0831002,-0.09951782,-0.03125,0.059783936,0.06350708,-0.014418376,0.047417935,0.98710483,0.15220949,0.2617994
1550914211716,284.0,-0.1515848,-0.026723146,0.0020370483,0.04586792,0.039489746,0.04449463,-0.022626763,0.04432732,0.9887724,0.14089817,0.2617994
1550914211819,284.0,-0.1515848,-0.026723146,0.0020370483,0.04586792,0.039489746,0.04449463,-0.022626763,0.04432732,0.9887724,0.14089817,0.2617994
1550914211918,284.0,0.114653826,-0.19823027,0.12531662,0.07473755,0.041046143,-0.0035552979,-0.027485345,0.058608692,0.98668015,0.14923778,0.2617994
1550914212019,284.0,0.114653826,-0.19823027,0.12531662,0.07473755,0.041046143,-0.0035552979,-0.027485345,0.058608692,0.98668015,0.14923778,0.2617994
1550914212119,280.0,0.23431909,-0.1115849,0.030220032,-0.04600525,0.12631226,0.28944397,-0.037558448,0.05629828,0.9899334,0.124305055,0.2617994
1550914212219,274.0,0.23431909,-0.1115849,0.030220032,-0.04600525,0.12631226,0.28944397,-0.037558448,0.05629828,0.9899334,0.124305055,0.2617994
1550914212319,265.0,0.28059506,0.087723315,0.008202553,-0.27067566,0.39486694,1.0744934,-0.0723649,0.03881465,0.9964343,0.01937798,0.2617994
1550914212420,255.0,0.28059506,0.087723315,0.008202553,-0.27067566,0.39486694,1.0744934,-0.0723649,0.03881465,0.9964343,0.01937798,0.2617994
1550914212520,243.0,-0.68419904,0.104029,-0.0057468414,-0.47834778,-0.252182,1.7920532,0.042583596,-0.0040117214,-0.9836223,0.17509353,0.2617994
1550914212621,230.0,-0.68419904,0.104029,-0.0057468414,-0.47834778,-0.252182,1.7920532,0.042583596,-0.0040117214,-0.9836223,0.17509353,0.2617994
1550914212722,219.0,-0.6795333,0.2997392,-0.20709705,-0.4785614,-0.3647766,2.3475952,-4.557011E-4,0.0266901,-0.91662097,0.3988652,0.2617994
1550914212822,208.0,-0.6795333,0.2997392,-0.20709705,-0.4785614,-0.3647766,2.3475952,-4.557011E-4,0.0266901,-0.91662097,0.3988652,0.2617994
1550914212921,198.0,0.8540347,-0.21246757,0.23223972,0.16896057,0.21148682,2.0097961,0.0300639,0.019965006,-0.835186,0.54878217,0.2617994
1550914213022,189.0,0.8540347,-0.21246757,0.23223972,0.16896057,0.21148682,2.0097961,0.0300639,0.019965006,-0.835186,0.54878217,0.2617994
1550914213121,180.0,0.99298644,-1.0926265,0.17954159,0.39320374,0.5055542,1.5528564,0.092222884,0.010380159,-0.74775624,0.65745556,0.2617994
1550914213221,173.0,0.99298644,-1.0926265,0.17954159,0.39320374,0.5055542,1.5528564,0.092222884,0.010380159,-0.74775624,0.65745556,0.2617994
1550914213321,161.0,-0.7091947,0.83190405,-0.30116558,-0.85198975,-0.32855225,1.5820923,0.013473334,0.03423475,-0.62148637,0.7825606,0.2617994
