Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550909814470,88.0,-0.059271276,0.10095501,-0.004881859,-0.050109863,-0.06260681,-0.0021209717,0.37706807,0.039475508,-0.003403648,0.9253377,0.2617994
1550909814570,89.0,-0.059271276,0.10095501,-0.004881859,-0.050109863,-0.06260681,-0.0021209717,0.37706807,0.039475508,-0.003403648,0.9253377,0.2617994
1550909814670,89.0,-0.059271276,0.10095501,-0.004881859,-0.050109863,-0.06260681,-0.0021209717,0.37706807,0.039475508,-0.003403648,0.9253377,0.2617994
1550909814771,89.0,-0.059271276,0.10095501,-0.004881859,1.7664795,0.07975769,-0.08317566,0.37706807,0.039475508,-0.003403648,0.9253377,0.2617994
1550909814871,88.0,-0.059271276,0.10095501,-0.004881859,1.7664795,0.07975769,-0.08317566,0.37706807,0.039475508,-0.003403648,0.9253377,0.2617994
1550909814973,88.0,0.0,0.0,-0.0,1.532547,0.054992676,0.0718689,0.05120794,0.60575134,0.78281796,0.13281225,0.2617994
1550909815073,87.0,0.0,0.0,-0.0,1.532547,0.054992676,0.0718689,0.05120794,0.60575134,0.78281796,0.13281225,0.2617994
1550909815173,88.0,0.1272189,-0.42193413,-1.1199826,0.75320435,0.04573059,0.13237,0.594842,0.39337254,0.36054304,0.60119027,0.2617994
1550909815273,88.0,0.1272189,-0.42193413,-1.1199826,0.75320435,0.04573059,0.13237,0.594842,0.39337254,0.36054304,0.60119027,0.2617994
1550909815373,90.0,0.11065093,-0.22058678,-2.331417,-1.2944489,-0.20199585,-0.016921997,0.66148293,0.09837401,0.08132461,0.7390191,0.2617994
1550909815473,90.0,0.11065093,-0.22058678,-2.331417,-1.2944489,-0.20199585,-0.016921997,0.66148293,0.09837401,0.08132461,0.7390191,0.2617994
1550909815574,91.0,0.0064344555,1.0366216,-0.5809355,-3.179596,-0.1522522,0.065841675,0.42008764,0.04235788,0.073765434,0.90348816,0.2617994
