Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550914826759,298.0,-0.10775018,0.09185171,-0.06411266,-0.011169434,0.0016174316,-0.0055236816,-0.06770316,0.15067288,0.94869286,0.2696217,0.2617994
1550914826859,306.0,-0.2823485,0.07568622,-0.040218353,0.022705078,-0.18501282,-0.13661194,-0.049052972,0.14300409,0.9469488,0.28360465,0.2617994
1550914826960,307.0,-0.2823485,0.07568622,-0.040218353,0.022705078,-0.18501282,-0.13661194,-0.049052972,0.14300409,0.9469488,0.28360465,0.2617994
1550914827061,307.0,-0.23846972,0.15128207,-0.11281967,-0.006866455,-0.16944885,-0.0793457,-0.018461226,0.130754,0.9450365,0.29911318,0.2617994
1550914827162,308.0,-0.23846972,0.15128207,-0.11281967,-0.006866455,-0.16944885,-0.0793457,-0.018461226,0.130754,0.9450365,0.29911318,0.2617994
1550914827262,309.0,-0.2515276,0.13456702,0.013267517,-0.012939453,-0.16168213,-0.05947876,-0.0040342836,0.12505718,0.9416116,0.31258926,0.2617994
1550914827363,309.0,-0.2515276,0.13456702,0.013267517,-0.012939453,-0.16168213,-0.05947876,-0.0040342836,0.12505718,0.9416116,0.31258926,0.2617994
1550914827463,309.0,-0.30776274,0.1008513,-0.15367699,-0.010375977,-0.11102295,-0.049362183,0.0056049637,0.121124685,0.9380707,0.3245316,0.2617994
1550914827562,309.0,-0.30776274,0.1008513,-0.15367699,-0.010375977,-0.11102295,-0.049362183,0.0056049637,0.121124685,0.9380707,0.3245316,0.2617994
1550914827663,309.0,-0.30776274,0.1008513,-0.15367699,-0.010375977,-0.11102295,-0.049362183,0.0056049637,0.121124685,0.9380707,0.3245316,0.2617994
1550914827764,309.0,-0.30776274,0.1008513,-0.15367699,-0.010375977,-0.11102295,-0.049362183,0.0056049637,0.121124685,0.9380707,0.3245316,0.2617994
1550914827865,309.0,-0.30776274,0.1008513,-0.15367699,-0.010375977,-0.11102295,-0.049362183,0.0056049637,0.121124685,0.9380707,0.3245316,0.2617994
