Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550906589563,128.0,0.0028688908,2.0760298E-4,-0.0027208328,-1.0681152E-4,2.2888184E-4,-3.5095215E-4,0.04402057,0.019075906,-0.3289174,0.94313926,0.2617994
1550906589663,128.0,-0.0019670725,0.0023297668,-0.002327919,-1.0681152E-4,-2.4414062E-4,-1.8310547E-4,0.04380286,0.019403992,-0.321001,0.94586635,0.2617994
1550906589764,128.0,-0.0019670725,0.0023297668,-0.002327919,-1.0681152E-4,-2.4414062E-4,-1.8310547E-4,0.04380286,0.019403992,-0.321001,0.94586635,0.2617994
1550906589863,128.0,-0.001855135,0.002689898,7.8487396E-4,-4.7302246E-4,1.8310547E-4,2.4414062E-4,0.043748207,0.019618606,-0.31808385,0.94684947,0.2617994
1550906589963,128.0,-0.001855135,0.002689898,7.8487396E-4,-4.7302246E-4,1.8310547E-4,2.4414062E-4,0.043748207,0.019618606,-0.31808385,0.94684947,0.2617994
1550906590063,128.0,0.0012180209,0.0037181377,-0.0026693344,-2.593994E-4,1.8310547E-4,1.373291E-4,0.043813746,0.019590264,-0.31798804,0.9468792,0.2617994
1550906590165,127.0,0.0012180209,0.0037181377,-0.0026693344,-2.593994E-4,1.8310547E-4,1.373291E-4,0.043813746,0.019590264,-0.31798804,0.9468792,0.2617994
1550906590266,127.0,-0.0021073222,5.508661E-4,0.0015144348,6.4086914E-4,-0.0032348633,-3.5095215E-4,0.043786876,0.019331722,-0.3175204,0.94704264,0.2617994
1550906590365,127.0,-0.0021073222,5.508661E-4,0.0015144348,6.4086914E-4,-0.0032348633,-3.5095215E-4,0.043786876,0.019331722,-0.3175204,0.94704264,0.2617994
1550906590465,127.0,-0.0021073222,5.508661E-4,0.0015144348,6.4086914E-4,-0.0032348633,-3.5095215E-4,0.043786876,0.019331722,-0.3175204,0.94704264,0.2617994
1550906590565,127.0,-0.0021073222,5.508661E-4,0.0015144348,6.4086914E-4,-0.0032348633,-3.5095215E-4,0.043786876,0.019331722,-0.3175204,0.94704264,0.2617994
