Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550906073476,119.0,-1.0204315E-4,-2.1839142E-4,8.583069E-5,1.9836426E-4,4.4250488E-4,0.0,0.041377332,0.019836888,-0.24865483,0.9675046,0.2617994
1550906073576,119.0,-1.0204315E-4,-2.1839142E-4,8.583069E-5,1.9836426E-4,4.4250488E-4,0.0,0.041377332,0.019836888,-0.24865483,0.9675046,0.2617994
1550906073677,119.0,-1.0204315E-4,-2.1839142E-4,8.583069E-5,1.9836426E-4,4.4250488E-4,0.0,0.041377332,0.019836888,-0.24865483,0.9675046,0.2617994
1550906073777,119.0,-1.0204315E-4,-2.1839142E-4,8.583069E-5,-2.89917E-4,-7.171631E-4,4.5776367E-5,0.041377332,0.019836888,-0.24865483,0.9675046,0.2617994
1550906073878,119.0,-1.0204315E-4,-2.1839142E-4,8.583069E-5,-2.89917E-4,-7.171631E-4,4.5776367E-5,0.041377332,0.019836888,-0.24865483,0.9675046,0.2617994
1550906073977,118.0,0.0,0.0,-0.0,-6.713867E-4,5.0354004E-4,-2.2888184E-4,0.041311305,0.019929433,-0.24887505,0.9674489,0.2617994
1550906074078,118.0,0.0,0.0,-0.0,-6.713867E-4,5.0354004E-4,-2.2888184E-4,0.041311305,0.019929433,-0.24887505,0.9674489,0.2617994
1550906074177,118.0,0.0013884902,1.039505E-4,-1.0871887E-4,1.373291E-4,7.6293945E-5,9.1552734E-5,0.041312587,0.019868243,-0.24875209,0.96748173,0.2617994
1550906074278,117.0,0.0013884902,1.039505E-4,-1.0871887E-4,1.373291E-4,7.6293945E-5,9.1552734E-5,0.041312587,0.019868243,-0.24875209,0.96748173,0.2617994
1550906074378,117.0,-0.0011300445,0.0047362447,0.0028123856,-1.373291E-4,2.4414062E-4,-2.746582E-4,0.041421868,0.019892722,-0.24874261,0.967479,0.2617994
1550906074478,117.0,-0.0011300445,0.0047362447,0.0028123856,-1.373291E-4,2.4414062E-4,-2.746582E-4,0.041421868,0.019892722,-0.24874261,0.967479,0.2617994
1550906074579,117.0,0.0032913089,-0.0028250813,0.0012159348,1.8310547E-4,-4.5776367E-4,-6.1035156E-5,0.04133183,0.019786825,-0.24857908,0.96752703,0.2617994
1550906074678,117.0,0.0032913089,-0.0028250813,0.0012159348,1.8310547E-4,-4.5776367E-4,-6.1035156E-5,0.04133183,0.019786825,-0.24857908,0.96752703,0.2617994
1550906074779,117.0,-0.016839385,-0.0048494935,-0.0018377304,0.0036468506,-0.00982666,-6.5612793E-4,0.041405223,0.019242983,-0.24745256,0.9678236,0.2617994
1550906074879,117.0,-0.016839385,-0.0048494935,-0.0018377304,0.0036468506,-0.00982666,-6.5612793E-4,0.041405223,0.019242983,-0.24745256,0.9678236,0.2617994
1550906074978,117.0,-0.016839385,-0.0048494935,-0.0018377304,0.0036468506,-0.00982666,-6.5612793E-4,0.041405223,0.019242983,-0.24745256,0.9678236,0.2617994
1550906075079,117.0,-0.016839385,-0.0048494935,-0.0018377304,0.0036468506,-0.00982666,-6.5612793E-4,0.041405223,0.019242983,-0.24745256,0.9678236,0.2617994
1550906075179,117.0,-0.016839385,-0.0048494935,-0.0018377304,0.0036468506,-0.00982666,-6.5612793E-4,0.041405223,0.019242983,-0.24745256,0.9678236,0.2617994
