Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550914343746,289.0,0.46088398,0.36951184,0.3101921,9.1552734E-4,0.21542358,-0.030395508,-0.06257292,0.11592546,0.9856588,0.10546392,0.2617994
1550914343846,287.0,-0.08461189,0.14146113,-0.23440838,0.017486572,-0.08929443,0.06100464,-0.041108802,0.11440612,0.98710304,0.10415778,0.2617994
1550914343947,287.0,-0.08461189,0.14146113,-0.23440838,0.017486572,-0.08929443,0.06100464,-0.041108802,0.11440612,0.98710304,0.10415778,0.2617994
1550914344047,287.0,1.1805813,0.051492214,-0.03881359,-0.068862915,0.13813782,0.010513306,-0.06273898,0.1047832,0.9844618,0.12617187,0.2617994
1550914344148,287.0,1.1805813,0.051492214,-0.03881359,-0.068862915,0.13813782,0.010513306,-0.06273898,0.1047832,0.9844618,0.12617187,0.2617994
1550914344249,286.0,0.90544486,-0.035438776,0.0927515,0.04336548,0.10336304,0.004333496,-0.06822114,0.10998183,0.9833046,0.12791386,0.2617994
1550914344348,284.0,0.90544486,-0.035438776,0.0927515,0.04336548,0.10336304,0.004333496,-0.06822114,0.10998183,0.9833046,0.12791386,0.2617994
1550914344448,282.0,0.7886659,0.27174664,0.23296452,-0.12159729,0.23075867,0.06877136,-0.08836001,0.10203637,0.9837216,0.11862937,0.2617994
1550914344549,279.0,0.7886659,0.27174664,0.23296452,-0.12159729,0.23075867,0.06877136,-0.08836001,0.10203637,0.9837216,0.11862937,0.2617994
1550914344648,277.0,0.31654096,0.11343849,0.12632465,-0.032165527,0.082901,0.061538696,-0.09649865,0.099224105,0.98560643,0.09707002,0.2617994
1550914344749,276.0,0.31654096,0.11343849,0.12632465,-0.032165527,0.082901,0.061538696,-0.09649865,0.099224105,0.98560643,0.09707002,0.2617994
1550914344851,276.0,0.31654096,0.11343849,0.12632465,-0.032165527,0.082901,0.061538696,-0.09649865,0.099224105,0.98560643,0.09707002,0.2617994
1550914344952,276.0,0.31654096,0.11343849,0.12632465,-0.032165527,0.082901,0.061538696,-0.09649865,0.099224105,0.98560643,0.09707002,0.2617994
1550914345052,276.0,0.31654096,0.11343849,0.12632465,-0.032165527,0.082901,0.061538696,-0.09649865,0.099224105,0.98560643,0.09707002,0.2617994
