Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550907541613,140.0,-0.0015496612,0.0011719465,-5.674362E-4,-5.0354004E-4,-2.593994E-4,-3.8146973E-4,0.036853604,0.01129235,-0.4254063,0.90418124,0.2617994
1550907541713,139.0,-0.0023120642,-1.8709898E-4,0.003627777,-3.9672852E-4,-3.2043457E-4,4.5776367E-5,0.036615152,0.011614812,-0.41372216,0.90959245,0.2617994
1550907541813,139.0,-0.0023120642,-1.8709898E-4,0.003627777,-3.9672852E-4,-3.2043457E-4,4.5776367E-5,0.036615152,0.011614812,-0.41372216,0.90959245,0.2617994
1550907541913,139.0,-0.002227068,0.0059939027,-0.005874634,-2.4414062E-4,3.2043457E-4,3.2043457E-4,0.03679083,0.0116242245,-0.41539043,0.90882456,0.2617994
1550907542013,138.0,-0.002227068,0.0059939027,-0.005874634,-2.4414062E-4,3.2043457E-4,3.2043457E-4,0.03679083,0.0116242245,-0.41539043,0.90882456,0.2617994
1550907542113,137.0,-0.0049383044,-5.323291E-4,0.0013227463,-4.5776367E-4,6.1035156E-5,3.2043457E-4,0.036698624,0.012046527,-0.40843886,0.9119681,0.2617994
1550907542214,137.0,-0.0049383044,-5.323291E-4,0.0013227463,-4.5776367E-4,6.1035156E-5,3.2043457E-4,0.036698624,0.012046527,-0.40843886,0.9119681,0.2617994
1550907542313,136.0,-0.0021854043,-2.3305416E-5,0.0051584244,-2.4414062E-4,-2.593994E-4,-1.6784668E-4,0.036535792,0.012504218,-0.39789215,0.9166191,0.2617994
1550907542413,136.0,-0.0021854043,-2.3305416E-5,0.0051584244,-2.4414062E-4,-2.593994E-4,-1.6784668E-4,0.036535792,0.012504218,-0.39789215,0.9166191,0.2617994
1550907542514,135.0,0.0017142892,0.0025001168,-0.002333641,-2.4414062E-4,-1.0681152E-4,4.7302246E-4,0.036552206,0.012446444,-0.39764395,0.91672695,0.2617994
1550907542614,135.0,0.0017142892,0.0025001168,-0.002333641,-2.4414062E-4,-1.0681152E-4,4.7302246E-4,0.036552206,0.012446444,-0.39764395,0.91672695,0.2617994
1550907542715,134.0,-4.040599E-4,-0.0034919977,0.0022296906,-7.171631E-4,6.1035156E-5,5.340576E-4,0.036414307,0.012502755,-0.3980898,0.9165382,0.2617994
1550907542814,134.0,-4.040599E-4,-0.0034919977,0.0022296906,-7.171631E-4,6.1035156E-5,5.340576E-4,0.036414307,0.012502755,-0.3980898,0.9165382,0.2617994
1550907542914,133.0,0.0015322566,8.4102154E-5,4.1294098E-4,-4.5776367E-5,-0.0015106201,5.645752E-4,0.036330283,0.012342995,-0.39761946,0.9167478,0.2617994
1550907543014,133.0,0.0015322566,8.4102154E-5,4.1294098E-4,-4.5776367E-5,-0.0015106201,5.645752E-4,0.036330283,0.012342995,-0.39761946,0.9167478,0.2617994
1550907543115,133.0,0.0015322566,8.4102154E-5,4.1294098E-4,-4.5776367E-5,-0.0015106201,5.645752E-4,0.036330283,0.012342995,-0.39761946,0.9167478,0.2617994
1550907543214,133.0,0.0015322566,8.4102154E-5,4.1294098E-4,-4.5776367E-5,-0.0015106201,5.645752E-4,0.036330283,0.012342995,-0.39761946,0.9167478,0.2617994
1550907543314,133.0,0.0015322566,8.4102154E-5,4.1294098E-4,-4.5776367E-5,-0.0015106201,5.645752E-4,0.036330283,0.012342995,-0.39761946,0.9167478,0.2617994
