Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550906279277,121.0,0.008163035,-4.1610003E-4,0.0052661896,-4.5776367E-5,6.1035156E-4,-1.373291E-4,0.04072505,0.019991621,-0.26100385,0.9642711,0.2617994
1550906279377,120.0,0.0029517412,-0.0027121902,0.002626419,-2.1362305E-4,4.4250488E-4,-3.5095215E-4,0.040716387,0.019983558,-0.2609921,0.9642748,0.2617994
1550906279477,121.0,0.0029517412,-0.0027121902,0.002626419,-2.1362305E-4,4.4250488E-4,-3.5095215E-4,0.040716387,0.019983558,-0.2609921,0.9642748,0.2617994
1550906279578,121.0,0.0029517412,-0.0027121902,0.002626419,-3.6621094E-4,-6.2561035E-4,-5.0354004E-4,0.040716387,0.019983558,-0.2609921,0.9642748,0.2617994
1550906279679,121.0,0.0029517412,-0.0027121902,0.002626419,-3.6621094E-4,-6.2561035E-4,-5.0354004E-4,0.040716387,0.019983558,-0.2609921,0.9642748,0.2617994
1550906279782,120.0,0.0,0.0,-0.0,-2.1362305E-4,1.5258789E-5,-2.89917E-4,0.04078085,0.020019243,-0.26102886,0.9642614,0.2617994
1550906279883,120.0,0.0,0.0,-0.0,-2.1362305E-4,1.5258789E-5,-2.89917E-4,0.04078085,0.020019243,-0.26102886,0.9642614,0.2617994
1550906279983,119.0,0.0,0.0,-0.0,-2.1362305E-4,1.5258789E-5,-2.89917E-4,0.04078085,0.020019243,-0.26102886,0.9642614,0.2617994
1550906280084,119.0,-5.1271915E-4,5.4097176E-4,5.970001E-4,6.1035156E-5,-3.0517578E-5,3.0517578E-5,0.04081699,0.020031009,-0.26103222,0.96425873,0.2617994
1550906280184,119.0,0.0015656352,4.0978193E-4,-0.002790451,-4.5776367E-5,1.2207031E-4,1.373291E-4,0.040820774,0.020006722,-0.2609793,0.9642734,0.2617994
1550906280285,119.0,0.0015656352,4.0978193E-4,-0.002790451,-4.5776367E-5,1.2207031E-4,1.373291E-4,0.040820774,0.020006722,-0.2609793,0.9642734,0.2617994
1550906280385,119.0,-0.001578033,7.008314E-4,6.952286E-4,2.746582E-4,-4.119873E-4,7.6293945E-5,0.040861994,0.01999447,-0.26092958,0.9642854,0.2617994
1550906280486,118.0,-0.001578033,7.008314E-4,6.952286E-4,2.746582E-4,-4.119873E-4,7.6293945E-5,0.040861994,0.01999447,-0.26092958,0.9642854,0.2617994
1550906280587,118.0,0.0014411807,-0.0052550435,-0.0035181046,1.0681152E-4,7.6293945E-5,-3.0517578E-5,0.04074469,0.019999478,-0.26100877,0.9642688,0.2617994
1550906280687,118.0,0.0014411807,-0.0052550435,-0.0035181046,1.0681152E-4,7.6293945E-5,-3.0517578E-5,0.04074469,0.019999478,-0.26100877,0.9642688,0.2617994
1550906280787,118.0,2.7954578E-4,0.0025346875,-0.002837181,-2.1362305E-4,7.6293945E-5,-1.373291E-4,0.04079092,0.019994143,-0.26097053,0.9642773,0.2617994
1550906280887,118.0,2.7954578E-4,0.0025346875,-0.002837181,-2.1362305E-4,7.6293945E-5,-1.373291E-4,0.04079092,0.019994143,-0.26097053,0.9642773,0.2617994
1550906280988,118.0,-0.0028832555,0.0016068816,0.001619339,6.866455E-4,-0.0028533936,-2.89917E-4,0.040826675,0.019780325,-0.260503,0.9644066,0.2617994
1550906281088,118.0,-0.0028832555,0.0016068816,0.001619339,6.866455E-4,-0.0028533936,-2.89917E-4,0.040826675,0.019780325,-0.260503,0.9644066,0.2617994
1550906281188,118.0,-0.0028832555,0.0016068816,0.001619339,6.866455E-4,-0.0028533936,-2.89917E-4,0.040826675,0.019780325,-0.260503,0.9644066,0.2617994
1550906281288,118.0,-0.0028832555,0.0016068816,0.001619339,6.866455E-4,-0.0028533936,-2.89917E-4,0.040826675,0.019780325,-0.260503,0.9644066,0.2617994
