Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550909924458,328.0,0.48214638,0.62410307,-1.5643358,-0.7485962,0.2013092,0.012908936,0.13111296,0.40728924,0.7588503,0.49098992,0.2617994
1550909924557,328.0,-0.54449916,0.22839022,0.676054,0.24305725,-0.01083374,0.082473755,0.11110451,0.4300718,0.7671878,0.46272773,0.2617994
1550909924664,331.0,-0.54449916,0.22839022,0.676054,0.24305725,-0.01083374,0.082473755,0.11110451,0.4300718,0.7671878,0.46272773,0.2617994
1550909924764,335.0,-0.54449916,0.22839022,0.676054,1.1565094,-0.51934814,-0.09378052,0.11110451,0.4300718,0.7671878,0.46272773,0.2617994
1550909924865,340.0,-0.54449916,0.22839022,0.676054,1.1565094,-0.51934814,-0.09378052,0.11110451,0.4300718,0.7671878,0.46272773,0.2617994
1550909924965,345.0,0.0,0.0,-0.0,0.38685608,-0.83210754,-0.15402222,0.44797522,0.56548744,0.474749,0.50413835,0.2617994
1550909925065,351.0,0.0,0.0,-0.0,0.38685608,-0.83210754,-0.15402222,0.44797522,0.56548744,0.474749,0.50413835,0.2617994
1550909925165,358.0,-0.1778059,0.24164677,-0.4963222,-0.31744385,-1.1082153,-0.021499634,0.5086363,0.49228278,0.40037325,0.5819347,0.2617994
1550909925265,3.0,-0.1778059,0.24164677,-0.4963222,-0.31744385,-1.1082153,-0.021499634,0.5086363,0.49228278,0.40037325,0.5819347,0.2617994
1550909925365,8.0,-0.2961347,0.18809891,-0.43797004,-0.77960205,-0.945343,0.045822144,0.5081516,0.40486962,0.37335554,0.66216934,0.2617994
1550909925465,10.0,-0.2961347,0.18809891,-0.43797004,-0.77960205,-0.945343,0.045822144,0.5081516,0.40486962,0.37335554,0.66216934,0.2617994
1550909925566,12.0,-0.35796368,0.29178047,-0.23796678,-1.1194763,-0.5835724,0.12640381,0.4580952,0.32139295,0.38815004,0.7322533,0.2617994
1550909925667,13.0,-0.35796368,0.29178047,-0.23796678,-1.1194763,-0.5835724,0.12640381,0.4580952,0.32139295,0.38815004,0.7322533,0.2617994
1550909925767,15.0,0.36190277,0.45238972,0.17928791,-1.1515961,-0.532547,-0.032424927,0.38970882,0.23836516,0.4086818,0.7901192,0.2617994
1550909925867,18.0,0.36190277,0.45238972,0.17928791,-1.1515961,-0.532547,-0.032424927,0.38970882,0.23836516,0.4086818,0.7901192,0.2617994
1550909925967,22.0,0.48254734,0.6156535,0.8376789,-1.1214447,-0.7517853,-0.2807312,0.31981686,0.14305235,0.3999729,0.84692085,0.2617994
1550909926067,25.0,0.48254734,0.6156535,0.8376789,-1.1214447,-0.7517853,-0.2807312,0.31981686,0.14305235,0.3999729,0.84692085,0.2617994
1550909926168,27.0,0.54185104,0.03674221,2.7194867,0.05567932,-0.40104675,-0.44702148,0.31814438,0.12666608,0.38220358,0.8582892,0.2617994
1550909926267,30.0,0.54185104,0.03674221,2.7194867,0.05567932,-0.40104675,-0.44702148,0.31814438,0.12666608,0.38220358,0.8582892,0.2617994
1550909926368,33.0,0.43032867,-0.9181099,3.1463513,1.5285034,-0.33509827,-0.411438,0.42928913,0.17307146,0.34826997,0.81514734,0.2617994
1550909926469,36.0,0.43032867,-0.9181099,3.1463513,1.5285034,-0.33509827,-0.411438,0.42928913,0.17307146,0.34826997,0.81514734,0.2617994
1550909926570,38.0,0.5505872,-1.2287521,2.08116,1.4859009,-0.2914276,-0.31210327,0.53531295,0.21667983,0.3014771,0.75868404,0.2617994
1550909926671,41.0,0.5505872,-1.2287521,2.08116,1.4859009,-0.2914276,-0.31210327,0.53531295,0.21667983,0.3014771,0.75868404,0.2617994
1550909926772,44.0,1.2439923,-0.8222275,1.1251198,1.066391,-0.3821411,-0.4858551,0.60656464,0.24704534,0.23438801,0.7184081,0.2617994
1550909926871,49.0,1.2439923,-0.8222275,1.1251198,1.066391,-0.3821411,-0.4858551,0.60656464,0.24704534,0.23438801,0.7184081,0.2617994
1550909926972,53.0,1.2502959,-0.62045574,0.51840895,0.8171234,-0.6273041,-0.51945496,0.66072035,0.25207862,0.14650615,0.69169426,0.2617994
1550909927073,61.0,1.2502959,-0.62045574,0.51840895,0.8171234,-0.6273041,-0.51945496,0.66072035,0.25207862,0.14650615,0.69169426,0.2617994
1550909927174,65.0,0.1843481,-0.94168854,-1.9768109,-0.40260315,-1.0485687,0.0069885254,0.6507371,0.16925918,0.07976071,0.73588777,0.2617994
1550909927275,70.0,0.1843481,-0.94168854,-1.9768109,-0.40260315,-1.0485687,0.0069885254,0.6507371,0.16925918,0.07976071,0.73588777,0.2617994
1550909927378,73.0,-0.06779313,-0.10987568,-2.2448854,-1.121872,-0.66889954,0.03831482,0.57534665,0.109522924,0.055470765,0.8086433,0.2617994
1550909927479,75.0,-0.06779313,-0.10987568,-2.2448854,-1.121872,-0.66889954,0.03831482,0.57534665,0.109522924,0.055470765,0.8086433,0.2617994
1550909927579,76.0,0.21197224,0.69348955,-1.4583893,-1.2471466,-0.24221802,-0.17185974,0.47451925,0.09300785,0.041811924,0.8743185,0.2617994
1550909927680,80.0,0.21197224,0.69348955,-1.4583893,-1.2471466,-0.24221802,-0.17185974,0.47451925,0.09300785,0.041811924,0.8743185,0.2617994
1550909927779,82.0,0.062980294,0.9384031,-0.70464563,-1.2081604,-0.3911438,-0.1904602,0.36855394,0.061756108,0.018097347,0.9273762,0.2617994
1550909927880,85.0,0.062980294,0.9384031,-0.70464563,-1.2081604,-0.3911438,-0.1904602,0.36855394,0.061756108,0.018097347,0.9273762,0.2617994
1550909927981,88.0,0.31337994,1.331624,0.09920406,-0.9573364,-0.32418823,-0.3828888,0.27908573,0.0427614,-0.020253643,0.95909977,0.2617994
1550909928080,90.0,0.31337994,1.331624,0.09920406,-0.9573364,-0.32418823,-0.3828888,0.27908573,0.0427614,-0.020253643,0.95909977,0.2617994
1550909928181,92.0,0.011478126,1.2638946,1.227253,-0.6079407,-0.25276184,-0.3514099,0.21962251,0.028890263,-0.057125974,0.9734824,0.2617994
1550909928282,94.0,0.011478126,1.2638946,1.227253,-0.6079407,-0.25276184,-0.3514099,0.21962251,0.028890263,-0.057125974,0.9734824,0.2617994
1550909928382,96.0,-0.23469847,-0.718904,3.6292806,1.5404816,-0.011154175,-0.22805786,0.358159,0.021536617,-0.08702713,0.9293463,0.2617994
1550909928483,96.0,-0.23469847,-0.718904,3.6292806,1.5404816,-0.011154175,-0.22805786,0.358159,0.021536617,-0.08702713,0.9293463,0.2617994
1550909928583,98.0,-0.049737155,-1.3762007,1.7840548,1.5996094,-0.1675415,-0.108169556,0.49503878,-0.006037886,-0.1101325,0.8618416,0.2617994
1550909928684,99.0,-0.049737155,-1.3762007,1.7840548,1.5996094,-0.1675415,-0.108169556,0.49503878,-0.006037886,-0.1101325,0.8618416,0.2617994
1550909928785,100.0,0.01873517,-0.9455328,1.5788903,1.2789154,-0.106552124,0.020523071,0.59635717,-0.031274494,-0.11385196,0.7939885,0.2617994
1550909928886,101.0,0.01873517,-0.9455328,1.5788903,1.2789154,-0.106552124,0.020523071,0.59635717,-0.031274494,-0.11385196,0.7939885,0.2617994
1550909928986,104.0,0.7067301,-0.7662878,0.4114201,0.73968506,-0.4017334,-0.1386261,0.64802617,-0.06259803,-0.14423312,0.7452116,0.2617994
1550909929087,108.0,0.7067301,-0.7662878,0.4114201,0.73968506,-0.4017334,-0.1386261,0.64802617,-0.06259803,-0.14423312,0.7452116,0.2617994
1550909929187,112.0,0.6757213,-0.96158886,-2.2780585,-0.5871582,-0.6799774,-0.23072815,0.5975087,-0.086600244,-0.20282939,0.770937,0.2617994
1550909929286,117.0,0.6757213,-0.96158886,-2.2780585,-0.5871582,-0.6799774,-0.23072815,0.5975087,-0.086600244,-0.20282939,0.770937,0.2617994
1550909929386,121.0,0.3725809,0.21665001,-1.4599781,-0.917923,-0.67108154,-0.23588562,0.51397204,-0.10567979,-0.2659197,0.8086725,0.2617994
1550909929486,126.0,0.3725809,0.21665001,-1.4599781,-0.917923,-0.67108154,-0.23588562,0.51397204,-0.10567979,-0.2659197,0.8086725,0.2617994
