Time,Heading,A_X,A_Y,A_Z,G_X,G_Y,G_Z,RV_X,RV_Y,RV_Z,RV_W,RV_C
1550904008031,101.0,-0.004397005,-0.002861619,0.0016298294,-1.5258789E-5,-1.6784668E-4,2.2888184E-4,0.037543155,-0.024639316,-0.0965929,0.99431044,0.2617994
1550904008132,102.0,-0.004397005,-0.002861619,0.0016298294,-1.5258789E-5,-1.6784668E-4,2.2888184E-4,0.037543155,-0.024639316,-0.0965929,0.99431044,0.2617994
1550904008232,102.0,-0.004397005,-0.002861619,0.0016298294,-1.5258789E-5,-1.6784668E-4,2.2888184E-4,0.037543155,-0.024639316,-0.0965929,0.99431044,0.2617994
1550904008333,102.0,-0.004397005,-0.002861619,0.0016298294,-1.5258789E-5,-1.6784668E-4,2.2888184E-4,0.037543155,-0.024639316,-0.0965929,0.99431044,0.2617994
1550904008433,102.0,-0.004397005,-0.002861619,0.0016298294,3.0517578E-5,-1.5258789E-5,4.8828125E-4,0.037543155,-0.024639316,-0.0965929,0.99431044,0.2617994
1550904008533,102.0,-0.004397005,-0.002861619,0.0016298294,3.0517578E-5,-1.5258789E-5,4.8828125E-4,0.037543155,-0.024639316,-0.0965929,0.99431044,0.2617994
1550904008633,102.0,0.0,0.0,-0.0,9.1552734E-5,-5.493164E-4,-4.5776367E-5,0.03749719,-0.024908451,-0.10529425,0.9934217,0.2617994
1550904008734,101.0,0.0,0.0,-0.0,9.1552734E-5,-5.493164E-4,-4.5776367E-5,0.03749719,-0.024908451,-0.10529425,0.9934217,0.2617994
1550904008834,101.0,-0.0018789768,-8.1300735E-4,-0.0023422241,3.5095215E-4,-4.4250488E-4,1.2207031E-4,0.037503477,-0.024866348,-0.105362944,0.99341524,0.2617994
1550904008933,101.0,-0.0018789768,-8.1300735E-4,-0.0023422241,3.5095215E-4,-4.4250488E-4,1.2207031E-4,0.037503477,-0.024866348,-0.105362944,0.99341524,0.2617994
1550904009033,101.0,0.0015674233,-0.0033646226,-9.4509125E-4,-2.89917E-4,-2.89917E-4,-1.5258789E-4,0.037386496,-0.024920452,-0.10529103,0.9934259,0.2617994
1550904009133,101.0,0.0015674233,-0.0033646226,-9.4509125E-4,-2.89917E-4,-2.89917E-4,-1.5258789E-4,0.037386496,-0.024920452,-0.10529103,0.9934259,0.2617994
1550904009234,101.0,1.3872981E-4,-0.0034307837,-0.0016012192,-1.8310547E-4,-7.6293945E-5,1.2207031E-4,0.037282497,-0.024923967,-0.10530084,0.9934287,0.2617994
1550904009333,101.0,1.3872981E-4,-0.0034307837,-0.0016012192,-1.8310547E-4,-7.6293945E-5,1.2207031E-4,0.037282497,-0.024923967,-0.10530084,0.9934287,0.2617994
1550904009433,101.0,-1.783371E-4,-0.0021484494,8.9359283E-4,1.373291E-4,-4.4250488E-4,6.1035156E-5,0.037236966,-0.024957003,-0.10525301,0.9934346,0.2617994
1550904009533,101.0,-1.783371E-4,-0.0021484494,8.9359283E-4,1.373291E-4,-4.4250488E-4,6.1035156E-5,0.037236966,-0.024957003,-0.10525301,0.9934346,0.2617994
1550904009633,101.0,-0.0025463998,7.772446E-5,-0.0015888214,3.0517578E-4,-3.9672852E-4,-4.5776367E-5,0.03727488,-0.024938166,-0.10527849,0.993431,0.2617994
1550904009733,101.0,-0.0025463998,7.772446E-5,-0.0015888214,3.0517578E-4,-3.9672852E-4,-4.5776367E-5,0.03727488,-0.024938166,-0.10527849,0.993431,0.2617994
1550904009833,101.0,-9.711683E-4,0.0030972362,0.0011816025,-1.2207031E-4,-2.89917E-4,1.2207031E-4,0.037338365,-0.02494776,-0.10525308,0.99343103,0.2617994
1550904009934,101.0,-9.711683E-4,0.0030972362,0.0011816025,-1.2207031E-4,-2.89917E-4,1.2207031E-4,0.037338365,-0.02494776,-0.10525308,0.99343103,0.2617994
1550904010034,100.0,-0.04855159,-0.0060516596,-0.009846687,0.00541687,-0.036880493,-9.0026855E-4,0.037438154,-0.027529838,-0.10739358,0.99312997,0.2617994
1550904010134,100.0,-0.04855159,-0.0060516596,-0.009846687,0.00541687,-0.036880493,-9.0026855E-4,0.037438154,-0.027529838,-0.10739358,0.99312997,0.2617994
1550904010234,100.0,-0.04855159,-0.0060516596,-0.009846687,0.00541687,-0.036880493,-9.0026855E-4,0.037438154,-0.027529838,-0.10739358,0.99312997,0.2617994
1550904010334,100.0,-0.04855159,-0.0060516596,-0.009846687,0.00541687,-0.036880493,-9.0026855E-4,0.037438154,-0.027529838,-0.10739358,0.99312997,0.2617994
